"","Rod.PR.CCA0","Rod.PR.CCA1","Bipolar.CCA2","Others.CCA3","MG.CCA4","Cone.PR.CCA5","Bipolar.CCA6","Bipolar.CCA7","Bipolar.CCA8","Amacrine.CCA9","Rod.PR.CCA10","Microglia.CCA11","RGC.CCA12"
"MFSD10",0.0513591245072178,0.0523703066368921,0.0800506999951311,0.119951666497114,0.182975847830762,0.0401563802927171,0.0941840335178295,0.0840988144180188,0.0463896708716232,0.16873895756219,0.158590998232234,0.340197602279409,0
"NOP14-AS1",0.0496937908379618,0.069269995805784,0.0405459179722582,0.0424247221116104,0.049191017222061,0.0823132115516488,0.0563532326739958,0.0684832953341332,0.0876947437686074,0.0677493275170884,0.118047573921444,0.0163293234207276,0.0456189811456751
"NOP14",0.0299073645144091,0.0661118989838066,0.0549426624188306,0.0270568169084402,0.035539728139139,0.0605031004358337,0.050558266035066,0.062312787914549,0.0511952355169201,0.119821361721244,0.046198269438038,0.0251475508280787,0.0603759003556141
"GRK4",0.312694526091814,0.520404334675394,0.30861613257414,0.185203949650433,0.152999735916472,0.901057232255958,0.662112997887492,0.568538932119128,0.398559661976115,0.362561259544615,0.303560339885454,0.0609411294323354,0.229698552999829
"HTT",0.128310849899653,0.273630172474825,0.123131577935323,0.0744106890551827,0.23709239924509,0.430968805019949,0.353332498717914,0.208623425351507,0.125739543809326,0.590205900491937,0.334449981513571,0.0363124103550216,0.400362650810693
"MSANTD1",0.00381934997419394,0.00562596193167356,0.0952115977829727,0,0,0.0060877561648229,0.00535723784426439,0,0,0,0.0256735454652817,0,0
"RGS12",0.0373112788599892,0.0811709661389615,0.550053385242489,0.0650474881430052,0.51796891158379,0.0524833434239057,0.168939115789319,0.0659646234081932,0.0982163501041799,0.305111366628284,0.0536124037657352,0.504499015048468,0.0846282130686075
"HGFAC",0,0,0.00473244193057129,0.00296666712155563,0.0233160068877869,0,0,0,0,0,0,0,0
"DOK7",0,0,0,0,0,0,0,0,0,0,0,0,0
"LRPAP1",1.54354073873478,0.999761604306749,1.11609682261951,1.11951220058762,1.72370903173456,0.979807423391715,1.11374104351206,1.16446679454615,0.945566319452561,1.35093387314878,0.897178444939208,1.22094774333189,0.196312514634409
"RP11-529E10.7",0,0,0,0,0,0,0,0,0,0,0,0,0
"AC141928.1",0.00118530449937165,0.000693889525571078,0,0.0124055797715575,0,0.00353087520863059,0,0.00675177504165845,0,0.0256869698678102,0,0.0171396348914975,0
"ADRA2C",0,0,0,0,0.00410532625027711,0,0,0,0.0078624511348662,0,0,0.0557534804110147,0
"TMEM128",0.279147480969485,0.392904819239228,0.405442447844329,0.388315424885703,0.713213592240388,0.361932302389183,0.302590398974399,0.317812779573078,0.388950318302249,0.52514019656978,0.296433471383153,0.279690400392475,0.505128875657362
"LYAR",0.562628416167883,0.775515391725196,0.129041245259926,0.200271406877096,0.167745134359446,0.380882462303696,0.210071223050484,0.252738613893705,0.178116055783969,0.147207543036564,0.507505032183313,0.695829139780583,0.0212440065346564
"ZBTB49",0.0401863786732137,0.118269118112215,0.0301284154183153,0.0168672411613596,0.0409187819734774,0.0941600118888316,0.0805293329243241,0.0594487650140676,0.0622015710038376,0.0661981452410077,0.165287043683593,0.0203970905590027,0
"RP11-265O12.1",0.000270062847405471,0,0,0,0.003665742899456,0,0,0,0,0,0,0,0
"NSG1",0.0203475708760156,0.0246553550267916,0.0205192176101323,0.0191076591165372,0.0378210023856985,0.105108654579789,3.84734662038064,3.31121652198566,0.0910908998006333,2.31430199475872,0.0949766832242684,0.0619900442430848,1.49250690296349
"STX18",0.200708945088376,0.225153311719375,0.140805542746052,0.171847877810464,0.292344018376027,0.220320683172155,0.122939754723759,1.36639456229015,0.122774386433252,0.4253573871357,0.157775981629107,0.244549667627585,0.155622646207476
"STX18-AS1",0.0186325607951237,0.0752379537112477,0.0428265411807133,0.0381132299473041,0.032951521896001,0.0341576194149366,0.0820442614458433,0.0456266333612169,0.0363495334832508,0.061726752705246,0.033845648855682,0,0
"LINC01396",0.0026225009532791,0.00157533603492961,0,0,0,0,0,0,0,0,0,0,0
"MSX1",0.000656681726719614,0.000788478375507465,0.00545409509751347,0,0.00464955166698051,0.011868053342539,0.00933848080920592,0,0,0.0120629463045247,0,0,0
"CYTL1",0.00123566719025108,0,0,0,0,0,0,0,0,0,0,0.975902874193608,0
"STK32B",0,0.000711277012522743,0,0.0249007084251547,0,0,0,0,0,0.0955820111001403,0,0.0114301259256973,0
"EVC2",0,0,0,0.00954039169326965,0.0555556052207821,0,0,0.00557776746510549,0,0,0,0,0
"EVC",0,0,0,0,0,0,0,0,0,0,0,0,0
"CRMP1",0.0308554572196242,0.0234088765842966,0.381411896084842,0.448665641943871,0.492731930846817,0.07391413837877,2.38682216893511,1.21191422985302,1.73893532030226,2.50096945434318,0.0553502446705665,0,0.616643210411563
"C4orf50",0.00219842688077805,0.00101644692439424,0,0,0.0191459176011396,0,0,0,0,0.0106521229681075,0,0,0
"JAKMIP1",0.0519954972613998,0.0469791206960131,0.0300833366974305,0.584441275230868,1.0637706682364,0.0020188561161246,0.0467798425991861,0.0873699992811051,0,0.12786335193371,0.0218604081775415,0,0.0410436870208315
"RP11-586D19.2",0,0.000510423563765072,0.00248840032189946,0,0.00918252565368104,0,0,0,0,0,0,0,0
"WFS1",0.0407441312909185,0.0282886180856762,0.0462901507005601,0.0514741897313985,0.377653686492177,0.0448413140086111,0.0301790162851896,0.0660502472558875,0.0245150112637918,0.0843354837235765,0.106400364943411,0.0117866012274567,0
"PPP2R2C",0.0184974822876694,0.00885689670720819,0.163292515968724,0.0307513240596258,0.0362040509525905,0,0.155761977285127,0.175008323184427,0,0.364501495858886,0,0,1.39632864079192
"MAN2B2",0.0431755265309915,0.0467079648705468,0.100210165266844,0.0332045638245498,0.188798934138604,0.0310925966861708,0.0707159034156341,0.0249936079080319,0.0349106419156415,0.0802821128940907,0.0876779502223351,0.0385690652412796,0
"MRFAP1",2.56349183522304,2.23834581023514,3.00968480081256,3.26030699825742,3.57848319269867,1.76648021914291,3.09845025599633,3.28966912354527,3.53926380731975,4.53238303669996,1.660994158308,1.86114055886378,6.47749705831438
"RP11-539L10.3",0.183883015219226,0.10818598244708,0.215356761812747,0.150690944590744,0.08071173602037,0.264495667898403,0.109954501329413,0.14715412710667,0.163857661971657,0.121400405409273,0.0358497465422919,0.0327611778620167,0.144468972871177
"AC093323.3",0.112168627395688,0.0961632173077965,0.139009439405557,0.157815863834361,0.102063569126027,0.112710328669935,0.13124548329051,0.204293306306474,0.134018595037715,0.29702530049403,0.0169141202458637,0.0672664842149939,0.340834146750006
"RP11-539L10.2",0.00106756938902468,0.00466870147064528,0,0,0,0.00219229736321435,0,0,0,0,0,0,0
"S100P",0,0,0.00383257473903999,0,0,0.00289192444558193,0,0,0,0,0,0,0
"MRFAP1L1",0.380590390095899,0.485821091830781,0.538760919557147,0.365133599390271,0.4408993541936,0.400977807032021,0.548534990194224,0.696555391420544,0.828215503984959,1.22753141902666,0.560433091594752,0.221242328959185,1.19894000874747
"BLOC1S4",0.355435928461904,0.562811583878565,0.443343050703285,0.501366766160932,0.350852098794806,0.270882028103109,0.405781489460747,0.312573760195228,0.656469410491237,0.440109445497225,0.430163184199479,0.192714031020173,0.028611090354977
"KIAA0232",0.448399712066452,0.741417491884262,0.832059584626671,0.421170891235586,0.814458148925623,0.474363371387955,1.07794920480499,1.11698950344847,0.820098792887529,1.2693291325444,0.463239786396519,0.121053853663149,0.309492155331384
"TBC1D14",0.0615931699439342,0.10323445536726,0.135275192632513,0.156529753376642,0.190181277817786,0.0935845428264007,0.0784075404054357,0.109850970250755,0.187317374417644,0.151920161936269,0.230584752625856,0.0890757669539215,0
"RP11-367J11.2",0.00246707167580953,0.00266849709439443,0,0,0,0,0,0.0411035480582684,0,0,0,0,0
"CCDC96",0.0219736406696314,0.0308692706246928,0.00665272116908484,0,0.00223218022623147,0.0227028693672038,0.0187154262132638,0.0338638234447351,0,0.00647995749147886,0,0.0343571772143201,0
"TADA2B",0.12356625923389,0.231001295943754,0.133816206750347,0.0958730773953242,0.0659742837222162,0.213763328445029,0.0822936923975691,0.127926213160108,0.0736102102048732,0.164538036122944,0.226139143101235,0.0446150833558783,0.0813021349940649
"GRPEL1",0.632115704752566,0.700955101729006,0.443803606930288,0.359382026673511,0.39448064955721,0.449812709966745,0.57014050100891,0.708939556319538,0.472427574826812,0.625484894364232,0.51008543049334,0.62829187684333,1.63998423436245
"RP11-367J11.3",0.0542050329525469,0.0536992726315164,0.0127849144508339,0.0635007656039041,0.0589855085471406,0.0300713743143138,0.00788849455181124,0.00886311832912362,0.0129114891595137,0,0.17627030050322,0,0
"SORCS2",0.0122952543028723,0.000861608747603435,0.264600752760066,0.0846819570433431,0.332325014084547,0.013570021817999,0.377859126010796,0.55070426129608,0.286241003658001,0.159980486280964,0,0.0130032078913868,0
"AFAP1-AS1",0,0,0,0,0.00788612478400709,0,0,0,0,0,0,0,0
"AFAP1",0.00382402035707752,0.00216893083657416,0.0398019338466663,0.0497625473361126,0.0907426417031728,0.0111867071772625,0.0035254317596276,0.0150754407493402,0,0.0792789024596997,0,0.0103038077721622,0
"ABLIM2",0.017304075798493,0.0206034377711486,0.353086297338442,0.046149309497753,0.106082465169413,0.00760156604041971,0.0631495877502197,0.139188459915892,0.0491903451205605,0.0929761161251188,0.0396938614033261,0.0362024171547981,0.00928207770027243
"SH3TC1",0,0.00278185474044739,0.0125486991003633,0.0179554332955124,0.0700172696577334,0,0.0067991457553273,0,0.0235925606918548,0.0943092852103868,0,0.296268266573698,0
"HTRA3",0,0,0,0.00766114264024715,0.00355325620398533,0,0,0,0,0,0,0,0
"RP11-774O3.3",0.0347248732047558,0.044599927034567,0.0275223134764984,0.0205088320533837,0.0378191142646873,0.072585643946253,0.0381640314006348,0.107991687698865,0.0171736207605972,0.0404963497307273,0.121751335256276,0,0.154714320963198
"ACOX3",0.0246376738187161,0.0495558231056075,0.0439786812310163,0.0230608972135466,0.0659204326364918,0.052927483489629,0.0327567479053161,0.0338407268864132,0.0602083183324623,0.0864618869877971,0.0257572635483206,0.105031665953133,0
"TRMT44",0.0574847205718593,0.0652282803688596,0.0311719675672448,0.0363616799442417,0.0621953198628918,0.27458424288774,0.0294919974620702,0.0267812703897879,0.0353382516363292,0.0560117694140259,0.0358497465422919,0.0326625134876902,0.0925531717971975
"RP11-689P11.2",0,0.00783548331736006,0.00821729513131197,0,0,0,0,0,0,0.0157963908406207,0,0.0417601049013835,0
"RP11-1338A24.1",0,0,0.00408074321760074,0.0237683231175189,0.0153244119860195,0.00268275245035902,0.00239676704886313,0.00958853671258936,0,0.33268709179029,0,0,0
"HMX1",0.0028460468828066,0.00277501202180647,0.0126956532402587,0.0933792771548257,0.350478029112949,0.0052866414740436,0.108950559774195,0.0378617960013572,0,0.390320256834834,0.0358497465422919,0,0.175561797752809
"DEFB131",0,0,0,0,0.00819390649312005,0,0,0,0,0,0,0,0
"SLC2A9",0.00321824407482564,0,0.00235980626934451,0.0111209067895794,0.0466364387568373,0.148810829396851,0,0,0,0,0,0.187883949427485,0
"DRD5",0,0,0,0,0.00471215783843896,0,0,0,0,0.0425353753263509,0,0,0
"RP13-560N11.1",0.00229833605951395,0,0,0,0,0.271992412076372,0,0.0308652865571824,0,0,0,0,0
"WDR1",0.458248616746417,0.415045221394171,0.237352763813983,0.932179420322689,0.89766295751384,1.28706751307774,0.347352474026342,0.324929825150236,0.170036770157907,0.442378845420408,0.264627924786783,0.569577075129222,0.420432566199245
"ZNF518B",0.160870951101777,0.157339349746093,0.104891975160466,0.144458947788592,0.151342199236282,0.125541088181665,0.103284057626835,0.215094857631613,0.174019263952804,0.140627104332565,0.106263150064821,0.0178208329100886,0.133424471513235
"CLNK",0.00364550437684039,0.0199690538945518,0.00720924101923007,0.00282701415570798,0.00321716680205577,0,0,0,0.00834058964632564,0.044505551690298,0,0,0
"HS3ST1",0.00596672721173312,0.0181286885544618,0.00725511618369421,0.0867430645629821,0.542301117958577,0.0236260375571789,0.0297940811094523,0,0,0.251766442058892,0,0.0286694565549459,0.0298466154406072
"RP11-281P23.1",0,0.00172147698531926,0,0,0,0.00322853508449076,0,0,0,0,0,0,0
"RP11-168E17.1",0,0,0,0,0,0.00347245010176015,0,0,0,0.0606461727900771,0,0,0
"RP11-22A3.2",0.00150681746335067,0.00606748701248575,0,0,0,0.00517371361327945,0.0049816103852628,0,0.0214196975538705,0,0,0,0
"RP11-22A3.1",0,0.00240362451894912,0,0,0.00270910571065938,0.00704412132397339,0,0,0,0.0166245511371193,0,0,0
"RAB28",1.86579699764736,1.36792770539808,0.94739345328338,0.965524828156602,0.437066079507364,1.62216229066245,0.833665924250088,0.70255128338978,1.21005922099351,0.603327995076431,1.08452358475736,0.330116219827925,0.60556100790023
"BOD1L1",0.285126561533625,0.740263378531004,0.520977630536504,0.168509328485309,0.340455588518422,0.342534434603838,1.05237103632952,0.700822755051245,0.825276990722406,1.20842290936892,0.559409412363974,0.372616457976855,0
"LINC01182",0,0.000686739230280695,0,0,0.0019712143567484,0,0.00680448469977593,0,0,0,0,0,0
"LINC01085",0,0.00176425934958495,0,0,0.0131407376014714,0,0,0,0,0,0,0,0
"LINC00504",0.00198636862842655,0.0209392668677188,0.00755332654585648,0.00605859868883402,0.0276633228160973,0.00693138870204543,0.0108453753031995,0,0.0364892863374861,0.0287078695808666,0.0476528855313768,0,0
"CPEB2-AS1",0.000815526527218236,0.00270283071263885,0,0.00350754367418006,0,0,0.00339158953626796,0.0115236328290098,0,0,0,0,0
"CPEB2",0.0537302738362042,0.12272515553813,0.0445146898663969,0.0295984911649456,0.0974586253452102,0.168544494498851,0.065133181398864,0.050164138212438,0.0496424935994345,0.216118242413277,0.054663627368985,0.0138507991911133,0.0472487616416749
"RP11-665G4.1",0.00158421387456758,0.00283276669793168,0.0197324751962903,0.00502590603264527,0.00284260496318827,0,0.00705660526479206,0.00621060921107873,0,0,0,0,0
"C1QTNF7",0,0,0.0069441252390361,0,0,0.00536460252855175,0.0619088162117151,0,0,0,0,0,0
"CC2D2A",1.16087381061157,1.81159488763625,0.13251076142195,0.374534864983878,0.230894427933774,5.12297612445118,0.320446231001883,0.0977427956060677,0.0682731078522749,0.248062004816009,1.48723629205645,0.168077480888996,0.028611090354977
"RP11-799M12.2",0.000303927644796601,0,0.00559952578180239,0,0,0,0.00422766695361984,0,0,0,0,0,0
"FBXL5",0.433697614877705,0.51511702524587,0.860881036763753,0.391730408660478,0.601823701158344,0.412865102107739,1.03679889921002,0.640685473448092,0.836409325088962,0.626188454772434,0.57565198718277,0.344074503414989,0.270602442941517
"FAM200B",0.468552241212227,0.351499152606166,2.38385494889044,2.48458896415526,1.13480638359591,1.80915367315537,2.28008999606039,2.37474988525781,2.15934788039002,1.38562023160373,0.254124197956398,0.236234790625121,1.55915779988527
"BST1",0.000240249982990301,0,0.00571739597769758,0.00920862037370423,0.00575226293913192,0.00856550124456733,0.010735909992716,0,0,0,0,0.00823759192122885,0
"CD38",0,0.000792965319185986,0,0,0,0.0317054008375906,0,0,0,0,0,0.0486281846383469,0
"FGFBP2",0.000605899536185509,0.00383168242770779,0,0.0177180437385909,0.0180338179170489,0.0282837930424153,0,0,0,0,0,0,0
"PROM1",2.80808129845955,2.6865002347195,0.0780929184379241,0.84026768926184,0.578218195854431,3.7254205845657,0.171353410783143,0.209862136809075,0.136583094459856,0.249227115838739,3.50288439046275,0.210912469070856,0.789033056340804
"TAPT1",0.38620694919364,0.765998519649274,0.113114882479006,0.13584412336426,0.261408366381244,1.52886176078359,0.146378820787278,0.184238585932239,0.189368861976051,0.197646820486321,0.493079025898876,0.0708991202710388,0
"TAPT1-AS1",0.005538297734083,0.00379518426952932,0.0331253734777082,0,0.00614197796258307,0.00194832192980508,0.0122075775183518,0.0377988953041239,0.0187034376719036,0.0172375031943506,0,0,0
"LDB2",0.00904316116364986,0.00427480004748201,0.303999925391492,0.0359200426556511,0.107997493946002,0.0121344042227966,0.563391547793866,0.835347568079182,0.22224460158436,0.675936122658277,0,0,0.400967902758245
"QDPR",0.256103186482672,0.237631531363232,0.746571365627662,2.33506250722552,2.52307199960648,0.212800206929722,0.623130598884075,0.730809665245843,0.529994850007845,0.907075062295669,0.267640880226658,0.498914127700158,2.10580571618212
"LAP3",0.0781836783089255,0.108917720893552,0.0927185050429521,0.784271432033302,1.1264774798921,0.0954701147189291,0.0532236363684611,0.0889529121011965,0.109691283359254,0.204155374909155,0.19048823045432,1.26817634058088,0.0417919375970872
"AC006160.5",0.00130273819352362,0.0021323469768222,0.00524940224506797,0.00252081245785517,0.0335503373752808,0.00269818360977574,0,0.0075397040816942,0,0,0,0.0271081414386836,0
"MED28",0.449873340132745,0.578375936266907,0.823172585837456,0.93371952957885,0.789957616405735,0.667878763550422,0.7447496406066,1.08196228898012,0.92752842983591,0.839024602010589,0.396186777352143,0.501263471370429,0.349796518240775
"FAM184B",0.050798182793025,0.256743718086945,0.61908822117563,0.0613967430230837,0.497888790497096,0.380338392508429,0.501064272701104,0.900121676568167,0.692335222282499,0.593431783584607,0.188854560616954,0.039858148730443,0
"DCAF16",0.102544263742404,0.203847793805946,0.174792127477009,0.181732435235205,0.431914806662862,0.186760358216666,0.224144477395016,0.150775282801617,0.127653804816361,0.2543311509564,0.129017781746767,0.134842621394255,0
